source_id,slug,file_stem,group_key,scenario_id,role,event_label,split,image_path,prompt_path,sha256,width,height
46,pov-b1-0046-p02-cross-single-boundary-line-front-right,046_pov-b1-0046-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/046_pov-b1-0046-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/046_pov-b1-0046-p02-cross-single-boundary-line-front-right.txt,fc06c9c4695ca7cc59409261cd0293f6e9b080ee97f9247bbbd0c4b14c150cda,1920,1080
47,pov-b1-0047-p02-cross-single-boundary-line-front-center,047_pov-b1-0047-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/047_pov-b1-0047-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/047_pov-b1-0047-p02-cross-single-boundary-line-front-center.txt,0eacb9a070bf7cbf5561242969165c0662f30e6e46f7562ac9439da3305dc26e,1920,1080
48,pov-b1-0048-p02-cross-single-boundary-line-front-left,048_pov-b1-0048-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/048_pov-b1-0048-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/048_pov-b1-0048-p02-cross-single-boundary-line-front-left.txt,e04d0f3a4f8673963d759b1ba3fc278174c4f9124fc60c4ac93804fdd4d8bdcf,1920,1080
49,pov-b1-0049-p02-cross-single-boundary-line-front-right,049_pov-b1-0049-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/049_pov-b1-0049-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/049_pov-b1-0049-p02-cross-single-boundary-line-front-right.txt,2979fa0ff121e30d013e8bc2d521676102a57e5f13ac6f363ef14cc4e324a5e3,1920,1080
50,pov-b1-0050-p02-cross-single-boundary-line-front-center,050_pov-b1-0050-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/050_pov-b1-0050-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/050_pov-b1-0050-p02-cross-single-boundary-line-front-center.txt,e193369ca3e7ed96f96f3b91ec9b44fb9d1cf273355594f42380204426ea137c,1920,1080
51,pov-b1-0051-p02-cross-single-boundary-line-front-left,051_pov-b1-0051-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/051_pov-b1-0051-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/051_pov-b1-0051-p02-cross-single-boundary-line-front-left.txt,ecfa27073d391aeeac4957a3822e2ff300811817ea8e48e2ea812c2c63a9e1a2,1920,1080
52,pov-b1-0052-p02-cross-single-boundary-line-front-right,052_pov-b1-0052-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/052_pov-b1-0052-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/052_pov-b1-0052-p02-cross-single-boundary-line-front-right.txt,564f57abeb11621386bd15d9a8794853f850271391be84a01e64d35f42eb0181,1920,1080
53,pov-b1-0053-p02-cross-single-boundary-line-front-center,053_pov-b1-0053-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/053_pov-b1-0053-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/053_pov-b1-0053-p02-cross-single-boundary-line-front-center.txt,c81db39df5a6289982e45d8e87ed41d9eb32d216e0f0483503fbf43ec81ec0da,1920,1080
54,pov-b1-0054-p02-cross-single-boundary-line-front-left,054_pov-b1-0054-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/054_pov-b1-0054-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/054_pov-b1-0054-p02-cross-single-boundary-line-front-left.txt,5648423dd5d4b40746fc3d24b3e72f003e1f64fef79ecfb5f2df7bb7707717d7,1920,1080
55,pov-b1-0055-p02-cross-single-boundary-line-front-right,055_pov-b1-0055-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/055_pov-b1-0055-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/055_pov-b1-0055-p02-cross-single-boundary-line-front-right.txt,94a122d69ee9152d848eb7287b47c95764136fc16669b452a334cdbc1135e941,1920,1080
56,pov-b1-0056-p02-cross-single-boundary-line-front-center,056_pov-b1-0056-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/056_pov-b1-0056-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/056_pov-b1-0056-p02-cross-single-boundary-line-front-center.txt,28e02888b85aa891b489e8211bb38f061b38ff272a51ccbe836082eaa40e9f14,1920,1080
57,pov-b1-0057-p02-cross-single-boundary-line-front-left,057_pov-b1-0057-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/057_pov-b1-0057-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/057_pov-b1-0057-p02-cross-single-boundary-line-front-left.txt,7d5b6e5a024195be279b0ebe4892043c13be040a7e28c1cbedbe5457c298e789,1920,1080
58,pov-b1-0058-p02-cross-single-boundary-line-front-right,058_pov-b1-0058-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/058_pov-b1-0058-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/058_pov-b1-0058-p02-cross-single-boundary-line-front-right.txt,a28e080ddb02680d63958e55fc3cca895b3e6a0d01bed541bfa62f0dc52ce903,1920,1080
59,pov-b1-0059-p02-cross-single-boundary-line-front-center,059_pov-b1-0059-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/059_pov-b1-0059-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/059_pov-b1-0059-p02-cross-single-boundary-line-front-center.txt,570451f6eaff7c386120fd454ecfbd856370eebac5c8c689494a2d448a35f66e,1920,1080
60,pov-b1-0060-p02-cross-single-boundary-line-front-left,060_pov-b1-0060-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/060_pov-b1-0060-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/060_pov-b1-0060-p02-cross-single-boundary-line-front-left.txt,49560707300efb2431c281a83de5b192bcbf7b363113b0b59f55aba896359d31,1920,1080
61,pov-b1-0061-p02-cross-single-boundary-line-front-right,061_pov-b1-0061-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/061_pov-b1-0061-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/061_pov-b1-0061-p02-cross-single-boundary-line-front-right.txt,269878597c4be9d38b4fda159b6708c0575a1b3986e9033c6c0b58b45d97f73c,1920,1080
62,pov-b1-0062-p02-cross-single-boundary-line-front-center,062_pov-b1-0062-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/062_pov-b1-0062-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/062_pov-b1-0062-p02-cross-single-boundary-line-front-center.txt,2cc8d12dd6b689e39766a0cf398eccec256db57af4e3d795b29fbfe14123f0a7,1920,1080
63,pov-b1-0063-p02-cross-single-boundary-line-front-left,063_pov-b1-0063-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/063_pov-b1-0063-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/063_pov-b1-0063-p02-cross-single-boundary-line-front-left.txt,5a70b850a8e50ec66e4d3c0de84fb9afd326680aae1e96e82f969eebce790c91,1920,1080
64,pov-b1-0064-p02-cross-single-boundary-line-front-right,064_pov-b1-0064-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/064_pov-b1-0064-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/064_pov-b1-0064-p02-cross-single-boundary-line-front-right.txt,e95e962fe9682105741238f4453c2639b3616da0f7e09a7d9065f51a6e0995bf,1920,1080
65,pov-b1-0065-p02-cross-single-boundary-line-front-center,065_pov-b1-0065-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/065_pov-b1-0065-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/065_pov-b1-0065-p02-cross-single-boundary-line-front-center.txt,541d9de1bdf92c75bdd9d689062753ec8f49f21038963cbd62afa91428e7b5de,1920,1080
66,pov-b1-0066-p02-cross-single-boundary-line-front-left,066_pov-b1-0066-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/066_pov-b1-0066-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/066_pov-b1-0066-p02-cross-single-boundary-line-front-left.txt,16ca3bc8cdff89dc9f8735b5407e6929c09cdc65c98c4803795501599a1f5664,1920,1080
67,pov-b1-0067-p02-cross-single-boundary-line-front-right,067_pov-b1-0067-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/067_pov-b1-0067-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/067_pov-b1-0067-p02-cross-single-boundary-line-front-right.txt,09919ee92ec0b250a631597105f6b82b093a9dabf191cd11e169c900658e1507,1920,1080
68,pov-b1-0068-p02-cross-single-boundary-line-front-center,068_pov-b1-0068-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/068_pov-b1-0068-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/068_pov-b1-0068-p02-cross-single-boundary-line-front-center.txt,4c44a263ccbf1b0e096676c75ab0bb411ea915ecac10d753d13b1fff87fe0a55,1920,1080
69,pov-b1-0069-p02-cross-single-boundary-line-front-left,069_pov-b1-0069-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/069_pov-b1-0069-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/069_pov-b1-0069-p02-cross-single-boundary-line-front-left.txt,a5eabf71d9edeb0740a2ed71d633037bd5cf4d9ee9c1375fdf9c7f513837f74d,1920,1080
70,pov-b1-0070-p02-cross-single-boundary-line-front-right,070_pov-b1-0070-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/070_pov-b1-0070-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/070_pov-b1-0070-p02-cross-single-boundary-line-front-right.txt,cb6d9156e29a676b7ad7ce5c21862e6243aa3420defaf0a8973fcbe7e78a3998,1920,1080
71,pov-b1-0071-p02-cross-single-boundary-line-front-center,071_pov-b1-0071-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/071_pov-b1-0071-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/071_pov-b1-0071-p02-cross-single-boundary-line-front-center.txt,a989130fb9ba8132fbae136253c19c64115dfda6a3d54603ebfa2a697276fb00,1920,1080
72,pov-b1-0072-p02-cross-single-boundary-line-front-left,072_pov-b1-0072-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/072_pov-b1-0072-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/072_pov-b1-0072-p02-cross-single-boundary-line-front-left.txt,ed0b2a74ed4a5e9e50076b06155f968cb218fc7f9474c2bbe5d50e7713bbc1e9,1920,1080
73,pov-b1-0073-p02-cross-single-boundary-line-front-right,073_pov-b1-0073-p02-cross-single-boundary-line-front-right,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/073_pov-b1-0073-p02-cross-single-boundary-line-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/073_pov-b1-0073-p02-cross-single-boundary-line-front-right.txt,41916db363f1a571b84f7e6c248332ee77e664d1b98ec8579d1a60829f3b6646,1920,1080
74,pov-b1-0074-p02-cross-single-boundary-line-front-center,074_pov-b1-0074-p02-cross-single-boundary-line-front-center,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/074_pov-b1-0074-p02-cross-single-boundary-line-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/074_pov-b1-0074-p02-cross-single-boundary-line-front-center.txt,d0935526710411b008da955ef21e99e752209c8fafc928bceb05fb7d55a926cd,1920,1080
75,pov-b1-0075-p02-cross-single-boundary-line-front-left,075_pov-b1-0075-p02-cross-single-boundary-line-front-left,p02-cross-single-boundary-line,POV_PARKING_B1_P02_CROSS_SINGLE_BOUNDARY_LINE,positive,1,train,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/075_pov-b1-0075-p02-cross-single-boundary-line-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/075_pov-b1-0075-p02-cross-single-boundary-line-front-left.txt,cd5e8f47b91c0c7e5051d1f9bb5e6a95ec02a197a66bfb234ef886b385d6ce63,1920,1080
76,pov-b1-0076-p03-span-two-bays-front-center,076_pov-b1-0076-p03-span-two-bays-front-center,p03-span-two-bays,POV_PARKING_B1_P03_SPAN_TWO_BAYS,positive,1,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/076_pov-b1-0076-p03-span-two-bays-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/076_pov-b1-0076-p03-span-two-bays-front-center.txt,52fecb2cfdc2a375990b44ceadd6a0328e734844b7f80e0b820e966778e1d0b1,1920,1080
77,pov-b1-0077-p03-span-two-bays-front-left,077_pov-b1-0077-p03-span-two-bays-front-left,p03-span-two-bays,POV_PARKING_B1_P03_SPAN_TWO_BAYS,positive,1,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/077_pov-b1-0077-p03-span-two-bays-front-left.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/077_pov-b1-0077-p03-span-two-bays-front-left.txt,0ddfb6a09f8662e7595e38a59a11e263ab12ee5213023f354cbac9967695bfe1,1920,1080
78,pov-b1-0078-p03-span-two-bays-front-right,078_pov-b1-0078-p03-span-two-bays-front-right,p03-span-two-bays,POV_PARKING_B1_P03_SPAN_TWO_BAYS,positive,1,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/078_pov-b1-0078-p03-span-two-bays-front-right.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/078_pov-b1-0078-p03-span-two-bays-front-right.txt,bc03f36807589c4be82b7bf696647d45a5cabcf0d4dd3cbf8799882ef02364f9,1920,1080
79,pov-b1-0079-p03-span-two-bays-front-center,079_pov-b1-0079-p03-span-two-bays-front-center,p03-span-two-bays,POV_PARKING_B1_P03_SPAN_TWO_BAYS,positive,1,validation,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/final/079_pov-b1-0079-p03-span-two-bays-front-center.png,/home/yanbo/下载/batch_20260902_115647_parking-order-violation-batch1-400-retry/prompts/079_pov-b1-0079-p03-span-two-bays-front-center.txt,94784a1913e0d6b7b680039795a0a192edb8f74a1140dbb8cf37924fd2ae8552,1920,1080
