source_id,media_id,original_filename,relative_path,sha256,group_key,group_id,sample_role,event_label,split
301,IMG_007340,301_pov-b1-0301-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007340.png,64d2fbe4e310ae8115b2255e71585daebbed954bde03d8f46d6654c53105aa29,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
302,IMG_007341,302_pov-b1-0302-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007341.png,3b25f76b665c447369972ed9429b62c4dd199ae608fd78fa801ce5b484909c2a,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
303,IMG_007342,303_pov-b1-0303-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007342.png,5013e74edf5d0873384f2e3ac89e745a05fa17ae7743da0aff97481b3aef8a20,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
304,IMG_007343,304_pov-b1-0304-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007343.png,17d41508f03896e6be2979d8d0fab41ddac4db4764d47332e0460a5e8953b848,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
305,IMG_007344,305_pov-b1-0305-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007344.png,5529597cd994f92f974ce2e6d007b1ad1e01415efc2b134eee54964c4f34a3ae,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
306,IMG_007345,306_pov-b1-0306-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007345.png,444949a5bb1ef4f274d25fcc0804048b37eaff9452c2cba40e4b599d10f05dfa,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
307,IMG_007346,307_pov-b1-0307-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007346.png,2c36b5d0457dc0b06def434329cf8b10d6c10ec9026ce0f00bcf8452a5e04eca,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
308,IMG_007347,308_pov-b1-0308-hn01-gate-queue-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007347.png,ef43e925f58c64765fd71b67d4621f91656afed05f4c84dc32cb0cf0b0462477,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
309,IMG_007348,309_pov-b1-0309-hn01-gate-queue-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007348.png,811995a29ace32e6446ea2fa97bd9835db5b19c706746e280a47fa084a1ea155,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
310,IMG_007349,310_pov-b1-0310-hn01-gate-queue-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007349.png,cc200060330faa0697ca33f1781fb3e190cd13dda00e63dff2cbb91f3ffecf01,hn01-gate-queue,POV_PARKING_B1_HN01_GATE_QUEUE,hard_negative,0,train
311,IMG_007350,311_pov-b1-0311-hn02-faded-lines-but-confirmably-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007350.png,0672e381842b11cab5742c519c87268fe09f29ffd958853831362eeb430087f3,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
312,IMG_007351,312_pov-b1-0312-hn02-faded-lines-but-confirmably-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007351.png,07d06203442a2dff61c3182c8ee93f1fcd3e5b657392acda2ee8d0721159c245,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
313,IMG_007352,313_pov-b1-0313-hn02-faded-lines-but-confirmably-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007352.png,43950a74e9a68142514fd4ea1ce8974c8502bc2ee6e23e0de584206c235409b1,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
314,IMG_007353,314_pov-b1-0314-hn02-faded-lines-but-confirmably-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007353.png,9c59016df2ab71e0472fc92e1884ce1eaabc0492faf2912102ada72a42f3eb75,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
315,IMG_007354,315_pov-b1-0315-hn02-faded-lines-but-confirmably-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007354.png,a8688c9c1fb67525739440f7aa807d334a19e396e1e02bd23d926351452d5ca5,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
316,IMG_007355,316_pov-b1-0316-hn02-faded-lines-but-confirmably-inside-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007355.png,23f8e8a546fe249ab5d2e02b29fe104a5131ae0e4ce80667a61b73897dad9d93,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
317,IMG_007356,317_pov-b1-0317-hn02-faded-lines-but-confirmably-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007356.png,b635cbc9e4d781374f788f1e33c1b381a357a634d6d5333ab6bed82fe2cc1ce9,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
318,IMG_007357,318_pov-b1-0318-hn02-faded-lines-but-confirmably-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007357.png,cabd973ba6d16b666800001f6a9140755ba40f94024976cd2285dfec53a18c78,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
319,IMG_007358,319_pov-b1-0319-hn02-faded-lines-but-confirmably-inside-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007358.png,eaf775ddde4273d5e4eb08d1dee3f0b4991ac9a393d6118d4b84c1b989e2f85e,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
320,IMG_007359,320_pov-b1-0320-hn02-faded-lines-but-confirmably-inside-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007359.png,0f858350645bfb2da417651c472e17674c7e73c3c3fc5e7beb11ad38569e2cb7,hn02-faded-lines-but-confirmably-inside,POV_PARKING_B1_HN02_FADED_LINES_BUT_CONFIRMABLY_INSIDE,hard_negative,0,validation
321,IMG_007360,321_pov-b1-0321-hn03-perspective-looks-like-crossing-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007360.png,3674b9ed6b9e649845f7425d4a0ae172234b0e4097a75bb03592cb08ec60fc38,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
322,IMG_007361,322_pov-b1-0322-hn03-perspective-looks-like-crossing-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007361.png,dac89cc4e5fe23b0cfce2ba0ea50484551bf9d03fae59a3d57e70a2f140b36c5,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
323,IMG_007362,323_pov-b1-0323-hn03-perspective-looks-like-crossing-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007362.png,b33b9edcb63cdc555f412bf2b2565d8e59f1addadd3b07b054632672529cf42a,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
324,IMG_007363,324_pov-b1-0324-hn03-perspective-looks-like-crossing-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007363.png,d63fdddba84ce8d8777fcce99e1b0f1e51b1b1e89c3598e6b31bad019187df29,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
325,IMG_007364,325_pov-b1-0325-hn03-perspective-looks-like-crossing-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007364.png,b123821fecdc6f735d4f830cfeac154a9eb2087c90deee2b54b710bcbadd9aad,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
326,IMG_007365,326_pov-b1-0326-hn03-perspective-looks-like-crossing-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007365.png,822a005649efe9075c28718f8dc4c3e5d8b2c72b1ab00e94a1c16d8e8657f2ce,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
327,IMG_007366,327_pov-b1-0327-hn03-perspective-looks-like-crossing-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007366.png,593d8263187ce69bbf907e1d7bb14d028b7d586c5be1af698ee48a55bd8193a1,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
328,IMG_007367,328_pov-b1-0328-hn03-perspective-looks-like-crossing-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007367.png,db175b1e91bb6ccdd9597c6619674a1e777b07946d35c5c4255e3649a64cc52e,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
329,IMG_007368,329_pov-b1-0329-hn03-perspective-looks-like-crossing-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007368.png,49902e9eb73f0b904fe2018dbdd82e5496d8c5c321a2c720e4d7bcea6e1ac0dd,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
330,IMG_007369,330_pov-b1-0330-hn03-perspective-looks-like-crossing-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007369.png,e523ec2e210ca46691fed92afb720fa27cfea3a17cc5c38099e93184c967d9ce,hn03-perspective-looks-like-crossing,POV_PARKING_B1_HN03_PERSPECTIVE_LOOKS_LIKE_CROSSING,hard_negative,0,holdout
331,IMG_007370,331_pov-b1-0331-hn04-large-vehicle-compliant-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007370.png,567bae0c556243c5c6176adcafdceb373c161fa47b582c2fd2dafeaff108e47c,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
332,IMG_007371,332_pov-b1-0332-hn04-large-vehicle-compliant-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007371.png,4492d4bc0bd671b7f9cc6211b4b8af4c9432769cfef3acfab6895d4991997f02,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
333,IMG_007372,333_pov-b1-0333-hn04-large-vehicle-compliant-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007372.png,6f7b3febfc0eee2c35220b77a32724e894fa8c39657623668bc1dac76707293c,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
334,IMG_007373,334_pov-b1-0334-hn04-large-vehicle-compliant-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007373.png,361f7a966583ee2a2c725b48ed94b189825fc339c253681e5f37789ecdda0177,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
335,IMG_007374,335_pov-b1-0335-hn04-large-vehicle-compliant-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007374.png,c369b4fcc2fb3905a50f84157acad67f599709a39b497c2592005f22898db7b4,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
336,IMG_007375,336_pov-b1-0336-hn04-large-vehicle-compliant-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007375.png,7d86413201ae0750997ed6e6cda7ed8581fdfd581b62d2eb184c60b5cf2514fd,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
337,IMG_007376,337_pov-b1-0337-hn04-large-vehicle-compliant-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007376.png,ca827918de8d22c0cd591284451d6fc435086c824b0a17cac917152375f24cc5,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
338,IMG_007377,338_pov-b1-0338-hn04-large-vehicle-compliant-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007377.png,021fad0e257f476152c3cbb12b778c1330235dc5245568fac23b3e14c2e1f2af,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
339,IMG_007378,339_pov-b1-0339-hn04-large-vehicle-compliant-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007378.png,b446c4d7d253aac202f0964fa646dab91969d690870ee31c9600f447f61297ae,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
340,IMG_007379,340_pov-b1-0340-hn04-large-vehicle-compliant-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007379.png,115d7f60d1099d93d6cbb63f7136361142d3f7a60a35fb0fc66a35a8b9060004,hn04-large-vehicle-compliant,POV_PARKING_B1_HN04_LARGE_VEHICLE_COMPLIANT,hard_negative,0,train
341,IMG_007380,341_pov-b1-0341-hn05-adjacent-vehicle-occludes-lines-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007380.png,796a96685119d4504eebb65b701679b510c99cafdfca0c0297546a0ea288cbf5,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
342,IMG_007381,342_pov-b1-0342-hn05-adjacent-vehicle-occludes-lines-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007381.png,cd140c76c83fb748706b01bbe32f1052d1aaa6fc99086483515fc90766c6cbc3,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
343,IMG_007382,343_pov-b1-0343-hn05-adjacent-vehicle-occludes-lines-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007382.png,a04f451c3ac6f726c360d2e033a907b3adc20eda0572c98b43462c6de77461e5,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
344,IMG_007383,344_pov-b1-0344-hn05-adjacent-vehicle-occludes-lines-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007383.png,60d8fbd08871c3a8f245f19f2db5292d597d5ef6fd4714a2b2a9b0e3aae284c1,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
345,IMG_007384,345_pov-b1-0345-hn05-adjacent-vehicle-occludes-lines-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007384.png,61cbf5bbb92418936367bf624ef14082d27221510971acfd950d5fa4c775e825,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
346,IMG_007385,346_pov-b1-0346-hn05-adjacent-vehicle-occludes-lines-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007385.png,482f3cd56cf7d237c064dfc2fa622c5898c1b955ebe497bd4f1cac6c1b1b60b4,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
347,IMG_007386,347_pov-b1-0347-hn05-adjacent-vehicle-occludes-lines-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007386.png,9995229a09dfd3bc9370a7e4976a7e7c95b3ff9815c214d39d172e848e77be2e,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
348,IMG_007387,348_pov-b1-0348-hn05-adjacent-vehicle-occludes-lines-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007387.png,3d7af2dd16e3c80712898605dc1af8d3b352f2dea87631ddd195fa829166d796,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
349,IMG_007388,349_pov-b1-0349-hn05-adjacent-vehicle-occludes-lines-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007388.png,82be2f1f59d729364c06da6c80690079ec3bff55bdc911269ea28e51eb43c531,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
350,IMG_007389,350_pov-b1-0350-hn05-adjacent-vehicle-occludes-lines-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007389.png,ae4e9a93f86c14ce1e99bcfab9d46c1fbe3eb0f50e75254a37f7d03be374c9fc,hn05-adjacent-vehicle-occludes-lines,POV_PARKING_B1_HN05_ADJACENT_VEHICLE_OCCLUDES_LINES,hard_negative,0,validation
351,IMG_007390,351_pov-b1-0351-hn06-shadows-cracks-curbs-mimic-lines-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007390.png,9a44bdd551c0a406ec6b5cf35bb0e087d7f65eb18b94eba4674a265deb8e4f40,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
352,IMG_007391,352_pov-b1-0352-hn06-shadows-cracks-curbs-mimic-lines-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007391.png,0ce594a0007b3331bbf288fc927335b63679a360791bb17de1540de00dca2b14,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
353,IMG_007392,353_pov-b1-0353-hn06-shadows-cracks-curbs-mimic-lines-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007392.png,09f6d8c971bcafdb24b6dd32111a4ef16ea4a68175d113c31dc3d2a71382cf56,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
354,IMG_007393,354_pov-b1-0354-hn06-shadows-cracks-curbs-mimic-lines-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007393.png,8e98b0e2945a024316dbdcd0a03e37a0fcfa1e738866eb807616f0c40079bde2,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
355,IMG_007394,355_pov-b1-0355-hn06-shadows-cracks-curbs-mimic-lines-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007394.png,b1222e58238bff25a9daefa7676c1f723c39903d5f820c7c17649a415754d34b,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
356,IMG_007395,356_pov-b1-0356-hn06-shadows-cracks-curbs-mimic-lines-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007395.png,1d7738f4d02df20e7addc940bcb1957e8e284faaf3266be6925a6f971be78aee,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
357,IMG_007396,357_pov-b1-0357-hn06-shadows-cracks-curbs-mimic-lines-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007396.png,644abcee17bedddc5b57b7e2f6241d7bdcafd6870043073405879da1936fa2c4,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
358,IMG_007397,358_pov-b1-0358-hn06-shadows-cracks-curbs-mimic-lines-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007397.png,cbbc4a2ec266a774d09455e1511e71b9f1ba203a0762ea6dcee93105c5efb4ef,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
359,IMG_007398,359_pov-b1-0359-hn06-shadows-cracks-curbs-mimic-lines-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007398.png,c4d71736baf071afac1ae831fa0c035d4516171d34e5145618b04ae2b575ca08,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
360,IMG_007399,360_pov-b1-0360-hn06-shadows-cracks-curbs-mimic-lines-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007399.png,e95af0c29b4f154acac78c0e00d00b04f2f95050f2f4dd67e3648205a4acdd96,hn06-shadows-cracks-curbs-mimic-lines,POV_PARKING_B1_HN06_SHADOWS_CRACKS_CURBS_MIMIC_LINES,hard_negative,0,train
361,IMG_007677,361_pov-b1-0361-u01-insufficient-parking-visual-evidence-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007677.png,3f3dbbee559621e532eb727d4b1332cad71ae44ab7dd48c6bf78c203ef8923f7,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
362,IMG_007678,362_pov-b1-0362-u01-insufficient-parking-visual-evidence-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007678.png,21a1590bbd015f63b661f1c5ac813c7d7926e7b446df2f66e8e37e0183a73fdb,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
363,IMG_007679,363_pov-b1-0363-u01-insufficient-parking-visual-evidence-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007679.png,0f0b521afbfc611616c43ab716ee46614668865cafcd148d10e32e2afd8fb77f,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
364,IMG_007680,364_pov-b1-0364-u01-insufficient-parking-visual-evidence-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007680.png,f522301464cb62292286ed99499095af00f6466440e88e273592a276fc88dfc8,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
365,IMG_007681,365_pov-b1-0365-u01-insufficient-parking-visual-evidence-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007681.png,cf8847f15e3523d406ec0d3f34239efa1c31d9036214fad22d043f1a329c96c7,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
366,IMG_007682,366_pov-b1-0366-u01-insufficient-parking-visual-evidence-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007682.png,aaa558499c3e5f6497d0c5d34b9e39e023fa64ef65859c2e422b6e867f93a24c,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
367,IMG_007683,367_pov-b1-0367-u01-insufficient-parking-visual-evidence-front-center.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007683.png,8229466112e3d4ed5c1a6b4934aa506730d8dac58da5ac39331eb8803d558164,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
368,IMG_007684,368_pov-b1-0368-u01-insufficient-parking-visual-evidence-front-left.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007684.png,fef2749a59f5eb3e394e8b3c66ab81e3edac3aaed4a79db1ec9f29ef14815909,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
369,IMG_007685,369_pov-b1-0369-u01-insufficient-parking-visual-evidence-front-right.png,00_raw/ai_generated/images/20260902_ai_generated_parking_order_violation_pov_b1_397/IMG_007685.png,b6775937538cd3b3b0fd8b751169f2b47edf3f60cff7cf8f135d2264c668044d,u01-insufficient-parking-visual-evidence,POV_PARKING_B1_U01_INSUFFICIENT_PARKING_VISUAL_EVIDENCE,uncertain,uncertain,train
