source,row_index,audit_record
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,62,"{""bbox"": ""[0.19255828857421875, 210.45164489746094, 242.57876586914062, 432.9249572753906]"", ""class_name"": ""car"", ""confidence"": ""0.3570083975791931"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007655"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_05.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,63,"{""bbox"": ""[1365.85986328125, 372.00433349609375, 1457.041259765625, 472.9460754394531]"", ""class_name"": ""car"", ""confidence"": ""0.5057635307312012"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007664"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0006"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_05.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S006""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,64,"{""bbox"": ""[560.4943237304688, 105.43501281738281, 633.4297485351562, 207.95567321777344]"", ""class_name"": ""van"", ""confidence"": ""0.44121846556663513"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007665"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,65,"{""bbox"": ""[1654.7017822265625, 152.912353515625, 1919.9847412109375, 371.5888366699219]"", ""class_name"": ""car"", ""confidence"": ""0.4625752568244934"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007661"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,66,"{""bbox"": ""[1841.231689453125, 56.869571685791016, 1920.0, 251.3924102783203]"", ""class_name"": ""truck"", ""confidence"": ""0.2606534957885742"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007580"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,67,"{""bbox"": ""[1289.3817138671875, 243.55125427246094, 1438.776123046875, 323.805908203125]"", ""class_name"": ""car"", ""confidence"": ""0.4766831398010254"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007585"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,68,"{""bbox"": ""[273.0211486816406, 302.46343994140625, 328.2491149902344, 416.0907287597656]"", ""class_name"": ""car"", ""confidence"": ""0.6733892560005188"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007626"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0001"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S001""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,69,"{""bbox"": ""[437.79730224609375, 283.635498046875, 499.5272216796875, 386.888671875]"", ""class_name"": ""car"", ""confidence"": ""0.6130270957946777"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007626"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0002"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_06.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S002""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,70,"{""bbox"": ""[1308.9666748046875, 221.24542236328125, 1365.4940185546875, 253.94482421875]"", ""class_name"": ""car"", ""confidence"": ""0.34966567158699036"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007635"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0007"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S007""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,71,"{""bbox"": ""[1391.71142578125, 216.30117797851562, 1537.8350830078125, 270.9526062011719]"", ""class_name"": ""car"", ""confidence"": ""0.2663554251194"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007635"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0008"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S008""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,72,"{""bbox"": ""[1350.7681884765625, 147.86585998535156, 1412.628173828125, 204.88009643554688]"", ""class_name"": ""car"", ""confidence"": ""0.4844910502433777"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007672"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0008"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S007""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,73,"{""bbox"": ""[213.5745391845703, 112.80322265625, 296.9659118652344, 181.32986450195312]"", ""class_name"": ""car"", ""confidence"": ""0.4225125312805176"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007672"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0009"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S008""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,74,"{""bbox"": ""[41.89322280883789, 106.97801971435547, 119.0699462890625, 137.5908660888672]"", ""class_name"": ""car"", ""confidence"": ""0.2884383201599121"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007672"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0014"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S013""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,75,"{""bbox"": ""[1154.4501953125, 296.4366760253906, 1209.1514892578125, 338.3385009765625]"", ""class_name"": ""car"", ""confidence"": ""0.4957488477230072"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""image_id"": ""IMG_007673"", ""match_status"": ""correct_detection"", ""matched_reference_vehicle_id"": """", ""observation"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""raw_detection_id"": ""raw_0001"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""correct_detection"", ""target_id"": ""S001""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,76,"{""bbox"": ""[1706.7943115234375, 308.54833984375, 1743.903564453125, 363.1294860839844]"", ""class_name"": ""car"", ""confidence"": ""0.5273284316062927"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007450"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,77,"{""bbox"": ""[1771.81494140625, 311.877685546875, 1803.8955078125, 362.7191162109375]"", ""class_name"": ""car"", ""confidence"": ""0.37191444635391235"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007450"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,78,"{""bbox"": ""[407.5542297363281, 293.4863586425781, 450.9903259277344, 351.6888427734375]"", ""class_name"": ""car"", ""confidence"": ""0.3117220401763916"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007396"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_08.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,79,"{""bbox"": ""[1569.75439453125, 381.3245849609375, 1605.17626953125, 423.619384765625]"", ""class_name"": ""car"", ""confidence"": ""0.2508203089237213"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007326"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0005"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_09.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S005""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,80,"{""bbox"": ""[1310.3619384765625, 263.3148498535156, 1374.6085205078125, 324.98785400390625]"", ""class_name"": ""truck"", ""confidence"": ""0.6386451721191406"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007340"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_09.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,81,"{""bbox"": ""[680.9304809570312, 244.61279296875, 742.3271484375, 309.0084228515625]"", ""class_name"": ""car"", ""confidence"": ""0.4508695900440216"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""image_id"": ""IMG_007692"", ""match_status"": ""correct_detection"", ""matched_reference_vehicle_id"": """", ""observation"": ""Explicit risk-sheet decision: visible vehicle without a frozen one-to-one reference pairing."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_10.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""correct_detection"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,82,"{""bbox"": ""[510.3040466308594, 156.15016174316406, 550.67333984375, 188.8607635498047]"", ""class_name"": ""car"", ""confidence"": ""0.48635584115982056"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007707"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0003"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_10.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S003""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/unmatched_detection.csv,83,"{""bbox"": ""[551.8075561523438, 147.73158264160156, 614.2364501953125, 180.98245239257812]"", ""class_name"": ""van"", ""confidence"": ""0.3680358827114105"", ""dedup_status"": ""kept"", ""entity"": ""detection"", ""evidence"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""image_id"": ""IMG_007707"", ""match_status"": ""unresolved_reference_matching"", ""matched_reference_vehicle_id"": """", ""observation"": ""Cyan detection has no frozen geometric reference pairing; could be real unreferenced vehicle, reflection, localization mismatch or false detection. Not called false solely for lacking match."", ""raw_detection_id"": ""raw_0004"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_10.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""unresolved_reference_matching"", ""target_id"": ""S004""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/duplicate_detection.csv,1,"{""dedup_reason"": ""class_agnostic_iou_gt_0.80"", ""dedup_status"": ""suppressed"", ""entity"": ""duplicate"", ""evidence"": ""Algorithmic IoU>0.8 suppression; visual identity unresolved."", ""image_id"": ""IMG_007672"", ""match_status"": ""unresolved_reference_matching"", ""observation"": ""Algorithmic IoU>0.8 suppression; visual identity unresolved."", ""raw_detection_id"": ""raw_0007"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r0_sheet_07.jpg"", ""reviewed"": ""False"", ""run"": ""r0"", ""status"": ""unresolved_reference_matching"", ""suppressed_by"": ""raw_0006"", ""target_id"": ""raw_0007""}"
/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/duplicate_detection.csv,2,"{""dedup_reason"": ""class_agnostic_iou_gt_0.80"", ""dedup_status"": ""suppressed"", ""entity"": ""duplicate"", ""evidence"": ""Explicit risk-sheet decision: two highly overlapping raw boxes cover the same visible background vehicle."", ""image_id"": ""IMG_007672"", ""match_status"": ""duplicate_detection"", ""observation"": ""Explicit risk-sheet decision: two highly overlapping raw boxes cover the same visible background vehicle."", ""raw_detection_id"": ""raw_0007"", ""review_medium"": ""/home/yanbo/net_vlm_parking_optimization/18_v5_detector_footprint/01_detector_audit/detection_overlays/r1_sheet_07.jpg"", ""reviewed"": ""True"", ""run"": ""r1"", ""status"": ""duplicate_detection"", ""suppressed_by"": ""raw_0006"", ""target_id"": ""raw_0007""}"
